"reference","start","end","identity"
"ref2","4027","4248","95"
"ref3","2537","2691","82"
"ref3","2762","3052","83"
"ref4","2974","3141","100"
"ref2","5253","5769","90"
"ref1","1416","1506","85"
"ref2","532","614","96"
"ref2","1206","1354","95"
"ref5","304","535","100"
"ref1","8538","8570","95"
"ref3","2952","2998","85"
"ref3","5277","5344","90"
"ref1","6414","6439","84"
"ref3","9512","9821","87"
"ref1","2344","2363","100"
"ref2","5745","6095","97"
"ref1","6366","6469","81"
"ref2","5888","5975","100"
"ref4","1598","2332","80"
"ref4","3232","3287","93"
"ref4","8098","8144","81"
"ref5","9874","9996","83"
"ref4","7009","7056","95"
"ref4","8247","9246","92"
"ref4","6255","6306","94"
"ref3","2418","2465","80"
"ref5","2393","2467","96"
"ref5","3466","3765","80"
"ref2","3562","3592","93"
"ref5","4306","4349","89"
"ref5","8626","8694","82"
"ref3","8415","8527","100"
"ref2","6989","7083","85"
"ref4","4919","4985","100"
"ref5","5912","6063","81"
"ref2","8028","8140","93"
"ref3","8800","9473","84"
"ref2","4518","4573","80"
"ref3","1161","1291","93"
"ref2","69","108","87"
"ref5","2256","2314","99"
"ref4","168","311","87"
"ref5","1841","1883","97"
"ref4","6489","6908","90"
"ref4","3420","3479","87"
"ref3","2835","3109","96"
"ref1","4814","5192","93"
"ref4","2932","2963","95"
"ref2","8688","8745","82"
"ref5","8689","8708","87"
"ref3","8837","8876","95"
"ref5","4054","4195","86"
"ref1","3715","3902","98"
"ref3","8313","8398","90"
"ref3","1933","2182","97"
"ref5","6346","6443","85"
"ref5","1794","1824","84"
"ref4","1272","1332","100"
"ref2","5573","5682","87"
"ref5","8892","8988","88"
"ref5","4591","4797","83"
"ref1","7531","7661","92"
"ref1","5225","5742","89"
"ref1","4205","4278","96"
"ref1","8854","8897","87"
"ref5","6699","7075","84"
"ref4","8563","8664","83"
"ref4","9919","9990","98"
"ref2","7845","7961","97"
"ref4","5536","5559","87"
"ref4","788","862","93"
"ref3","6434","6876","87"
"ref2","7204","8203","100"
"ref2","371","541","87"
"ref3","5362","5408","94"
"ref5","7192","7283","94"
"ref1","9448","9482","95"
"ref1","551","832","89"
"ref5","32","162","80"
"ref4","9091","9323","98"
"ref4","6147","6491","95"
"ref2","9433","9588","92"
"ref3","990","1117","91"
"ref5","4403","4515","91"
"ref2","7999","8101","85"
"ref1","2840","2917","89"
"ref5","574","710","94"
"ref2","9127","9483","92"
"ref5","6290","7066","91"
"ref4","8349","8870","88"
"ref3","4512","4575","91"
"ref1","962","1203","92"
"ref1","3695","3774","100"
"ref2","2270","2334","86"
"ref2","7452","8346","83"
"ref5","3297","3397","84"
"ref2","4886","4951","88"
"ref5","9536","9583","94"
"ref1","5359","5675","97"
"ref3","1965","2060","87"
"ref3","7900","7912","90"
"ref3","4905","4973","100"
"ref2","5357","5394","92"
"ref2","5910","6352","94"
"ref3","47","118","95"
"ref4","5342","5441","83"
"ref5","2705","2845","86"
"ref2","8580","8646","95"
"ref3","4203","4222","89"
"ref5","6233","6371","89"
"ref5","1228","1283","89"
"ref3","4495","5127","98"
"ref2","3323","3524","96"
"ref3","3662","3700","81"
"ref4","7198","7219","81"
"ref2","7730","7768","87"
"ref1","251","275","97"
"ref3","6846","7085","86"
"ref1","4564","4911","95"
"ref4","934","1933","91"
"ref1","4997","5133","96"
"ref4","3435","3643","94"
"ref1","2077","2202","87"
"ref3","5519","5566","95"
"ref2","822","850","97"
"ref5","2219","2340","100"
"ref5","131","139","91"
"ref4","231","557","82"
"ref4","8917","9086","83"
"ref2","2141","2299","100"
"ref5","8271","8745","81"
"ref1","8813","8877","88"
"ref3","8067","8155","83"
"ref5","5283","5787","81"
"ref2","6513","7236","100"
"ref2","4839","4939","91"
"ref5","5047","5345","96"
"ref4","2279","2388","80"
"ref3","2470","2541","87"
"ref2","9350","9484","96"
"ref3","433","634","95"
"ref4","2803","3022","99"
"ref2","195","213","86"
"ref2","3837","4057","88"
"ref1","9275","9333","81"
"ref1","5417","5508","81"
"ref1","3849","4187","96"
"ref1","2817","2935","100"
"ref3","7807","7918","97"
"ref2","7714","7755","87"
"ref1","7331","7414","86"
"ref1","2898","2921","85"
"ref3","4494","4980","86"
"ref5","920","986","88"
"ref2","6719","6996","86"
"ref1","4810","4857","82"
"ref1","1958","2063","91"
"ref1","805","818","100"
"ref1","8620","8679","97"
"ref2","313","392","96"
"ref4","4831","5266","93"
"ref3","1488","1716","93"
"ref3","3949","3984","91"
"ref5","9156","9175","92"
"ref4","5886","6216","97"
"ref1","8047","8344","87"
"ref1","6718","7176","90"
"ref4","2882","3145","90"
"ref1","854","1161","97"
"ref3","3260","3353","96"
"ref5","6848","7476","93"
"ref4","914","947","99"
"ref3","9414","9481","85"
"ref2","9532","9673","87"
"ref1","7263","7473","91"
"ref1","3023","3250","89"
"ref3","7164","7266","100"
"ref3","6749","6778","83"
"ref3","5233","5491","95"
"ref5","6950","7004","80"
"ref5","9248","9347","80"
"ref3","1227","1279","80"
"ref1","725","955","93"
"ref4","2189","2301","97"
"ref1","2730","2948","99"
"ref2","3002","3187","88"
"ref2","1652","1764","82"
"ref1","6640","6744","80"
"ref1","2523","2666","89"
"ref4","6414","6448","90"
"ref2","3228","3281","96"
"ref3","7697","7815","91"
"ref4","6865","7059","96"
"ref3","4787","4796","94"
"ref2","4450","4638","98"
"ref5","9753","9830","92"
"ref3","7107","7175","96"
"ref4","5159","5226","86"
"ref3","2933","3218","86"
"ref3","7050","7468","87"
"ref4","7947","7965","87"
"ref3","995","1102","86"
"ref2","7105","7212","94"
"ref3","346","732","81"
"ref4","8848","8916","95"
"ref1","7768","7926","99"
"ref5","8462","8721","81"
"ref4","2748","2954","100"
"ref2","3352","3729","97"
"ref2","2933","2986","90"
"ref5","3603","3666","94"
"ref4","3331","4129","90"
"ref5","8888","9665","85"
"ref1","7563","8003","97"
"ref3","3317","3448","98"
"ref1","3039","3092","96"
"ref5","386","974","89"
"ref2","2311","2684","85"
"ref2","4497","4768","91"
"ref1","5156","5170","88"
"ref2","5107","5425","96"
"ref4","2730","2770","80"
"ref1","304","652","94"
"ref4","2293","2301","92"
"ref5","587","679","88"
"ref1","3615","3649","97"
"ref3","9692","9896","89"
"ref2","490","554","94"
"ref5","8354","8568","99"
"ref5","1547","1727","87"
"ref1","7409","7442","83"
"ref5","7454","7677","98"
"ref3","449","667","86"
"ref5","9502","9734","91"
"ref2","2397","2496","84"
"ref3","5150","5331","98"
"ref3","3591","3647","97"
"ref2","4420","5097","92"
"ref4","1256","1309","97"
"ref5","1907","2112","86"
"ref1","5181","5366","88"
"ref2","9095","9161","100"
"ref2","7179","7306","92"
"ref1","823","842","96"
"ref2","1693","1732","89"
"ref1","3363","3387","89"
"ref5","9927","9943","99"
"ref3","7619","7726","80"
"ref4","2505","2554","88"
"ref4","1718","1746","80"
"ref2","2585","2636","83"
"ref5","5212","5426","91"
"ref2","2511","2573","82"
"ref4","8655","8678","87"
"ref5","9707","9831","98"
"ref3","3221","3366","94"
"ref5","4543","4683","95"
"ref3","6182","6211","83"
"ref1","8285","8315","100"
"ref5","1503","1671","81"
"ref3","2055","2134","80"
"ref3","5472","5528","80"
"ref4","8512","8541","89"
"ref5","2251","2301","83"
"ref5","184","575","91"
"ref1","8826","8889","90"
"ref4","7640","7874","96"
"ref5","8279","8300","84"
"ref1","3336","3375","100"
"ref5","9055","9112","90"
"ref4","1401","1441","83"
"ref4","3709","3734","90"
"ref4","3697","3735","99"
"ref1","4928","5015","87"
"ref2","8835","8891","93"
"ref5","1739","1773","83"
"ref3","1586","1660","85"
"ref4","9543","9827","95"
"ref4","3955","4146","80"
"ref1","9876","9980","99"
"ref2","2350","2410","91"
"ref3","1303","1519","80"
"ref3","5618","5790","99"
"ref4","7767","7815","99"
"ref3","4820","4850","97"
"ref3","749","1064","83"
"ref4","5168","5237","84"
"ref5","6451","6474","89"
"ref5","6747","6757","81"
"ref3","147","584","96"
"ref4","6770","7017","82"
"ref5","570","648","95"
"ref3","2792","3260","89"
"ref3","6163","6589","93"
"ref3","272","534","86"
"ref3","8185","8281","94"
"ref3","2308","2458","92"
"ref5","1886","1969","84"
"ref5","3527","3598","97"
"ref2","1460","1519","98"
"ref4","3107","3122","83"
"ref1","9253","9531","91"
"ref3","8779","9144","94"
"ref3","3635","3783","84"
"ref2","6041","6429","86"
"ref3","2176","2403","97"
"ref2","39","177","97"
"ref3","1021","1078","82"
"ref5","4548","4594","89"
"ref4","6800","6831","100"
"ref2","4265","4281","83"
"ref3","4244","4341","89"
"ref3","42","154","91"
"ref2","3347","3500","82"
"ref4","2592","2870","84"
"ref3","6158","6215","95"
"ref4","7180","7469","84"
"ref1","4674","4705","83"
"ref5","799","889","100"
"ref1","8776","8911","100"
"ref1","5354","5461","80"
"ref2","6464","6566","92"
"ref5","3710","3853","89"
"ref1","3450","3620","85"
"ref2","8398","8568","97"
"ref4","8939","9131","88"
"ref4","7908","7954","90"
"ref4","3708","4031","85"
"ref4","7963","8008","88"
"ref2","7923","7991","88"
"ref2","213","682","96"
"ref1","4389","4445","85"
"ref4","6031","6062","84"
"ref3","832","993","82"
"ref1","9036","9082","83"
"ref5","4291","4298","86"
"ref3","6578","6597","88"
"ref5","1994","2027","93"
"ref5","467","750","93"
"ref2","8828","8895","94"
"ref4","1342","1411","90"
"ref2","5706","5731","81"
"ref4","8743","8763","99"
"ref5","4101","4141","81"
"ref3","7170","7346","95"
"ref5","6045","6177","84"
"ref1","2683","2783","100"
"ref1","6406","6606","90"
"ref1","3645","3701","88"
"ref1","737","803","95"
"ref5","5336","5361","82"
"ref2","2903","2933","83"
"ref1","6271","6320","89"
"ref1","3151","3261","86"
"ref3","2917","3026","93"
"ref2","1063","1333","95"
"ref3","3748","3970","100"
"ref3","5330","5464","94"
"ref4","8996","9032","94"
"ref4","6420","6566","95"
"ref4","1737","1849","90"
"ref5","6401","6428","87"
"ref4","6162","6208","96"
"ref5","1974","2011","86"
"ref5","2195","2263","96"
"ref1","1611","1667","99"
"ref2","6065","6103","87"
"ref2","3064","3307","84"
"ref4","1987","2167","92"
"ref4","7435","7455","87"
"ref3","9719","9751","90"
"ref2","2838","2857","96"
"ref2","782","1666","96"
"ref1","8616","8708","98"
"ref5","7333","7495","89"
"ref2","4345","4460","92"
"ref5","1309","1319","82"
"ref3","1959","2111","81"
"ref5","8331","8632","92"
"ref2","2170","2316","86"
"ref5","7740","7891","99"
"ref3","344","511","95"
"ref4","58","321","90"
"ref2","2290","2359","86"
"ref3","156","184","88"
"ref2","4577","4589","82"
"ref5","2888","3078","97"
"ref1","6340","6404","98"
"ref2","3509","3570","81"
"ref1","1924","2024","94"
"ref5","4183","4820","95"
"ref2","238","381","81"
"ref5","8796","8830","89"
"ref4","468","497","99"
"ref4","6428","7145","99"
"ref5","1553","1567","93"
"ref4","8956","9034","90"
"ref5","5659","5762","92"
"ref4","8503","8557","89"
"ref3","7566","7764","98"
"ref3","3850","3954","100"
"ref1","383","535","87"
"ref3","528","632","84"
"ref2","8795","9010","80"
"ref2","5647","5681","81"
"ref1","1749","1774","96"
"ref2","6356","6623","92"
"ref1","8333","9023","99"
"ref4","8353","8492","90"
"ref5","1574","1847","86"
"ref3","3952","4058","90"
"ref2","4215","4422","98"
"ref4","7062","7172","99"
"ref5","956","1014","97"
"ref3","8777","8863","86"
"ref3","3415","3541","82"
"ref5","8804","8866","85"
"ref5","2004","2172","93"
"ref1","3320","3415","93"
"ref2","9558","9746","92"
"ref4","7518","7656","98"
"ref2","2484","3483","81"
"ref1","3931","4037","86"
"ref3","8237","8301","96"
"ref1","9481","9555","84"
"ref3","7409","7432","89"
"ref2","611","869","84"
"ref4","3533","3650","82"
"ref1","8612","8756","82"
"ref4","1326","1397","87"
"ref4","7763","7912","88"
"ref2","2978","3007","96"
"ref2","5964","5969","95"
"ref2","4748","4912","99"
"ref3","2249","2462","81"
"ref4","8378","8486","95"
"ref1","3247","3300","84"
"ref1","9588","9632","99"
"ref3","2317","2399","99"
"ref5","3426","3627","94"
"ref2","6316","6327","90"
"ref5","4685","4910","95"
"ref4","5988","6086","80"
"ref1","9520","9619","90"
"ref5","6697","6877","88"
"ref2","6648","7283","87"
"ref2","7806","7887","81"
"ref2","6742","6847","89"
"ref3","5414","5589","81"
"ref5","9877","9916","87"
"ref2","9273","9349","88"
"ref2","2657","2699","93"
"ref2","1300","1421","98"
"ref5","7249","7273","82"
"ref3","9392","9429","96"
"ref4","5429","5706","91"
"ref4","4543","4593","88"
"ref2","8535","8582","97"
"ref1","1849","2021","89"
"ref4","5380","5571","89"
"ref2","7129","7161","94"
"ref1","2009","2154","92"
"ref3","6825","6846","84"
"ref4","2224","2344","94"
"ref5","4607","4850","83"
"ref5","2577","2586","93"
"ref5","1209","1283","82"
"ref2","6900","7089","80"
"ref5","9382","9419","96"
"ref3","8220","8481","81"
"ref1","3751","3872","85"
"ref1","4561","4702","92"
"ref3","4244","4277","86"
"ref3","9061","9089","93"
"ref2","8222","8430","94"
"ref3","9796","9846","97"
"ref1","8913","9250","91"
"ref1","5743","5814","96"
"ref5","5502","5708","84"
"ref4","5785","5825","86"
"ref3","3828","3935","99"
"ref1","5566","5873","96"
"ref3","9522","9788","95"
"ref2","178","216","83"
"ref5","7885","8093","97"
"ref1","228","337","83"
"ref4","8633","8643","90"
"ref1","5876","6056","80"
"ref4","6900","7054","82"
"ref4","1996","2105","90"
"ref3","2778","2815","84"
"ref3","2088","2186","80"
"ref5","5705","5791","100"
"ref1","4350","4700","89"
"ref3","776","1044","99"
"ref4","7802","7855","82"
"ref4","1967","1998","98"
"ref3","472","604","97"
"ref5","6861","6887","97"
"ref4","5837","5885","80"
"ref4","3082","3284","94"
"ref4","2840","3083","88"
"ref4","3964","4036","95"
"ref2","2820","2863","93"
"ref3","7533","7747","82"
"ref2","9558","9574","81"
"ref2","9940","9981","96"
"ref4","4993","5103","81"
"ref2","5605","5975","83"
"ref2","1981","2056","84"
"ref1","3919","3946","85"
"ref4","8528","8597","82"
"ref2","9572","9637","82"
"ref2","2101","2302","100"
"ref3","6722","6832","81"
"ref3","2279","2329","92"
"ref3","1262","1515","85"
"ref1","5277","5336","97"
"ref5","8882","8896","90"
"ref3","3209","3235","86"
"ref1","3386","3541","90"
"ref4","2648","2701","90"
"ref2","992","1138","97"
"ref3","9040","9262","81"
"ref3","4102","4215","93"
"ref4","2961","3012","84"
"ref5","1199","1723","91"
"ref1","7335","7414","97"
"ref2","864","1004","100"
"ref4","8222","8287","97"
"ref5","9508","9540","92"
"ref5","4064","4922","89"
"ref4","2977","3138","85"
"ref4","142","424","97"
"ref5","4952","5037","91"
"ref3","4534","4578","93"
"ref2","2196","2256","84"
"ref3","4079","4136","98"
"ref2","1689","1743","88"
"ref3","3652","4448","99"
"ref5","2774","3025","80"
"ref3","7655","7679","95"
"ref4","7724","7783","97"
"ref3","5742","5831","88"
"ref2","2622","2793","93"
"ref3","850","1227","83"
"ref5","8654","8740","96"
"ref5","8121","8193","88"
"ref3","6921","7030","82"
"ref2","9438","9518","95"
"ref1","4292","4347","91"
"ref4","687","753","86"
"ref2","7768","7864","86"
"ref1","633","957","93"
"ref3","6608","6750","82"
"ref1","8332","8470","98"
"ref5","5619","5748","100"
"ref1","7897","8433","89"
"ref5","7512","7648","92"
"ref3","8466","8492","88"
"ref2","2657","2717","89"
"ref5","7189","7202","91"
"ref3","2894","2902","100"
"ref3","7920","7944","89"
"ref2","9097","9148","95"
"ref2","2792","3212","95"
"ref5","6754","6865","94"
"ref1","2546","2618","94"
"ref5","3801","4081","96"
"ref5","5836","6073","83"
"ref1","8557","8582","80"
"ref4","4702","4815","85"
"ref2","9097","9207","96"
"ref2","1139","1157","95"
"ref3","6604","6805","95"
"ref2","2702","2835","100"
"ref2","627","962","98"
"ref5","6203","6253","99"
"ref1","9162","9264","83"
"ref5","4960","5104","93"
"ref2","876","893","86"
"ref4","3648","3683","95"
"ref2","6408","6572","90"
"ref3","8584","8681","86"
"ref1","2219","2378","84"
"ref1","4047","4102","96"
"ref2","5607","6223","94"
"ref4","1931","1996","98"
"ref4","9601","9636","99"
"ref5","1167","1242","93"
"ref3","6686","6717","91"
"ref4","1930","2018","98"
"ref1","5505","5668","84"
"ref5","5647","5765","98"
"ref3","4368","4563","98"
"ref3","3853","3911","85"
"ref1","5205","5297","94"
"ref1","9469","9686","80"
"ref5","6463","6541","87"
"ref4","1709","1760","99"
"ref4","1592","1662","98"
"ref2","8697","8925","93"
"ref4","764","849","88"
"ref4","6809","6852","82"
"ref2","535","593","80"
"ref3","4292","4474","87"
"ref5","2006","2123","97"
"ref3","7445","7521","91"
"ref5","4525","4545","94"
"ref1","2970","3002","99"
"ref5","3544","3683","91"
"ref3","4367","4620","93"
"ref5","8874","8998","94"
"ref2","1289","1335","80"
"ref5","5714","6033","95"
"ref1","6138","6290","80"
"ref5","3665","3845","98"
"ref2","9002","9567","91"
"ref3","3520","3690","86"
"ref4","4556","4649","100"
"ref3","7071","7162","87"
"ref2","5435","5442","98"
"ref4","1970","1991","80"
"ref2","9525","9557","96"
"ref2","2793","2910","99"
"ref1","3408","3587","95"
"ref3","8984","9280","83"
"ref2","1491","1512","96"
"ref1","4270","4300","84"
"ref2","7294","7738","96"
"ref3","9017","9055","89"
"ref1","7543","7678","95"
"ref1","2297","2341","95"
"ref3","9535","9731","95"
"ref5","7462","7551","91"
"ref1","7673","7782","87"
"ref2","8598","8764","87"
"ref1","6428","6543","85"
"ref5","6243","6297","98"
"ref1","4473","4505","81"
"ref3","8879","8889","100"
"ref1","898","989","97"
"ref2","394","545","97"
"ref3","7574","7603","92"
"ref4","2982","3270","85"
"ref5","6079","6126","96"
"ref3","5750","5798","83"
"ref3","8507","8620","88"
"ref1","8239","8312","100"
"ref1","4816","5002","81"
"ref3","3608","3645","83"
"ref1","3427","3515","95"
"ref4","7420","7766","89"
"ref3","3403","3486","86"
"ref4","7597","7726","82"
"ref5","577","1576","92"
"ref4","5594","5713","83"
"ref4","1853","1909","82"
"ref1","8908","8984","95"
"ref2","7243","7412","86"
"ref3","1311","1372","88"
"ref1","9758","9855","92"
"ref2","784","877","90"
"ref3","1881","1993","85"
"ref2","6599","6638","91"
"ref5","2910","2959","85"
"ref3","1681","1738","80"
"ref4","6596","6704","83"
"ref4","4794","4889","81"
"ref3","9496","9568","89"
"ref3","3967","4013","85"
"ref3","1955","2056","90"
"ref1","7711","7800","87"
"ref2","141","290","84"
"ref4","6139","6450","88"
"ref3","3410","3499","91"
"ref5","9795","9933","92"
"ref2","6266","6293","93"
"ref1","964","1214","99"
"ref5","2994","3434","90"
"ref4","1961","2032","90"
"ref1","6253","6300","83"
"ref2","3137","3298","93"
"ref3","1292","1339","97"
"ref3","8928","9333","82"
"ref2","3923","3946","93"
"ref5","2714","3229","92"
"ref1","4731","4763","90"
"ref2","7997","8190","100"
"ref3","3259","4258","87"
"ref4","2806","2869","99"
"ref2","6479","6507","86"
"ref3","5414","5462","89"
"ref5","4935","5021","80"
"ref4","8574","8700","95"
"ref3","3443","3462","88"
"ref1","6778","6822","82"
"ref5","9053","9104","93"
"ref2","7408","7439","96"
"ref1","858","958","100"
"ref1","3624","4148","92"
"ref1","1175","1329","86"
"ref1","5696","6110","93"
"ref1","8145","8319","85"
"ref3","6431","6498","96"
"ref5","7389","7492","88"
"ref2","1666","1687","95"
"ref1","6048","6119","83"
"ref3","3068","3221","88"
"ref3","2219","2644","100"
"ref4","7452","7488","90"
"ref1","7673","7709","81"
"ref1","964","1132","83"
"ref3","5404","5514","97"
"ref5","5033","5088","92"
"ref3","6585","6798","97"
"ref2","4105","4671","89"
"ref4","8401","8747","86"
"ref3","3287","3329","83"
"ref4","4650","4817","91"
"ref5","1897","2260","82"
"ref3","8669","8785","96"
"ref5","6634","6677","84"
"ref2","3159","3685","95"
"ref4","8522","9521","88"
"ref5","7646","7683","88"
"ref5","5677","5718","83"
"ref4","1686","1722","87"
"ref2","5480","5536","82"
"ref1","6235","6248","89"
"ref3","5998","6409","85"
