"reference","start","end","identity"
"ref5","4734","4748","90"
"ref5","4117","4194","82"
"ref1","9230","9276","94"
"ref3","4403","4494","95"
"ref2","3967","4248","83"
"ref2","6254","6447","86"
"ref4","9273","9301","100"
"ref5","1282","1997","88"
"ref5","2564","2869","89"
"ref5","8016","8121","82"
"ref5","1039","1291","82"
"ref4","9670","9728","93"
"ref4","403","500","98"
"ref5","3302","3388","98"
"ref5","3828","3932","86"
"ref4","6175","6275","80"
"ref3","5062","5218","83"
"ref4","9339","9447","97"
"ref1","8922","9070","99"
"ref3","7693","7779","99"
"ref2","7964","8232","89"
"ref2","7953","8292","90"
"ref2","4843","5058","96"
"ref1","4822","5203","86"
"ref4","8249","8277","96"
"ref3","8682","8870","91"
"ref3","9358","9479","97"
"ref1","7818","8306","88"
"ref3","5314","5324","97"
"ref3","4234","4368","83"
"ref2","5337","5748","85"
"ref2","5417","5449","99"
"ref3","2760","2963","93"
"ref3","4493","4696","98"
"ref4","220","341","89"
"ref4","7845","8389","97"
"ref3","211","282","82"
"ref4","755","807","83"
"ref1","2950","2972","99"
"ref1","3123","3221","94"
"ref3","9019","9608","92"
"ref4","199","1198","96"
"ref4","7179","7281","80"
"ref4","1999","2062","99"
"ref1","5133","5201","89"
"ref3","9379","9418","99"
"ref1","35","442","84"
"ref2","7934","8139","91"
"ref4","4407","4596","82"
"ref4","543","590","84"
"ref2","588","632","89"
"ref4","2222","2333","89"
"ref4","4973","5000","96"
"ref4","7687","7730","100"
"ref1","4139","4246","87"
"ref2","6782","7062","85"
"ref5","3172","3233","91"
"ref4","9291","9389","90"
"ref3","1376","1534","97"
"ref1","8582","8654","94"
"ref3","7955","8083","86"
"ref4","9002","9311","96"
"ref1","3199","3293","98"
"ref1","7237","7329","85"
"ref5","3583","3617","83"
"ref5","8031","8366","94"
"ref3","9021","9094","93"
"ref5","2210","2217","82"
"ref3","3042","3374","82"
"ref1","9557","9696","83"
"ref3","1578","2192","87"
"ref1","3759","4025","98"
"ref3","4611","4732","97"
"ref1","3002","4001","93"
"ref1","3317","3423","90"
"ref4","4197","4231","100"
"ref2","4344","4443","94"
"ref4","5669","5710","92"
"ref2","6516","6608","97"
"ref5","6739","6776","80"
"ref3","9552","9577","93"
"ref5","4784","4824","95"
"ref2","9721","9818","88"
"ref1","7884","8051","95"
"ref3","4159","4220","100"
"ref1","1963","2145","91"
"ref2","2978","3079","83"
"ref4","5165","5307","87"
"ref3","2131","2204","80"
"ref3","4899","4958","85"
"ref4","1950","2182","100"
"ref5","8504","8730","98"
"ref5","917","997","86"
"ref2","5025","5167","96"
"ref4","6650","6712","81"
"ref3","1323","1462","88"
"ref5","4504","4731","82"
"ref3","5254","5356","93"
"ref1","9005","9076","82"
"ref5","2056","2100","85"
"ref5","1016","1176","93"
"ref2","3420","3675","94"
"ref4","7207","7273","82"
"ref4","8531","8604","84"
"ref3","2960","3034","89"
"ref1","955","1100","83"
"ref2","6398","6501","98"
"ref5","7255","7393","85"
"ref2","7543","7615","98"
"ref1","7337","7635","99"
"ref2","8162","8408","94"
"ref5","2837","2935","98"
"ref1","1320","1587","100"
"ref1","5234","6233","89"
"ref1","7001","7147","97"
"ref1","9397","9479","84"
"ref5","9221","9330","89"
"ref5","4618","4949","92"
"ref2","6348","6373","85"
"ref1","1104","1152","89"
"ref5","6361","7200","90"
"ref5","8327","8365","89"
"ref1","8605","8634","84"
"ref4","3593","3739","99"
"ref5","7087","7160","99"
"ref5","50","127","82"
"ref4","3941","4002","97"
"ref4","4144","4193","98"
"ref4","6950","7067","97"
"ref3","5435","5520","86"
"ref5","8274","8309","95"
"ref1","9131","9251","95"
"ref4","8163","8464","88"
"ref1","6384","6428","86"
"ref4","8900","9144","89"
"ref5","1873","2085","99"
"ref2","3358","3495","83"
"ref2","5315","5473","94"
"ref1","7869","8087","81"
"ref1","5288","5913","88"
"ref2","7523","7556","93"
"ref5","7743","7759","87"
"ref3","126","197","92"
"ref4","8055","8263","84"
"ref5","9835","9904","98"
"ref4","1913","2328","82"
"ref4","5697","5789","86"
"ref4","2819","3096","84"
"ref2","5427","5444","100"
"ref5","6214","6297","99"
"ref4","4592","4655","99"
"ref3","6310","6516","94"
"ref2","6741","6758","83"
"ref5","7885","7952","94"
"ref5","9265","9474","86"
"ref5","5327","5868","82"
"ref3","2952","3154","97"
"ref1","8066","8091","85"
"ref2","2693","2707","80"
"ref1","3899","4127","82"
"ref3","5456","5533","83"
"ref4","4780","4819","100"
"ref3","5500","5653","91"
"ref3","3536","4110","92"
"ref4","4938","4958","87"
"ref2","4921","5242","81"
"ref1","7587","7707","81"
"ref4","4616","4739","96"
"ref2","3418","3550","93"
"ref3","2122","2283","93"
"ref2","9346","9404","96"
"ref2","6507","6652","95"
"ref1","4036","4090","89"
"ref4","6332","6453","87"
"ref5","1636","1696","91"
"ref3","6483","6911","85"
"ref3","6524","6604","90"
"ref3","2583","2633","91"
"ref1","8588","8708","93"
"ref2","9718","9738","98"
"ref5","7647","7733","82"
"ref1","4838","5059","90"
"ref3","2612","2666","89"
"ref1","5488","5761","90"
"ref1","9027","9279","93"
"ref4","8873","8976","89"
"ref1","9159","9210","89"
"ref5","555","620","90"
"ref4","8174","8297","88"
"ref5","845","854","97"
"ref1","4320","4344","100"
"ref2","3084","3173","82"
"ref3","8304","8548","95"
"ref5","8967","8973","99"
"ref5","3842","4841","89"
"ref4","2199","2306","94"
"ref5","6472","6655","83"
"ref3","5789","6127","94"
"ref3","1691","1718","84"
"ref1","3571","3624","96"
"ref2","5901","6034","94"
"ref2","2817","3195","94"
"ref5","979","1067","85"
"ref1","7135","7265","100"
"ref2","3612","3677","85"
"ref4","8072","8218","82"
"ref4","1269","1397","90"
"ref2","1100","1230","94"
"ref1","2284","2671","97"
"ref3","1023","1210","89"
"ref5","7323","7666","98"
"ref3","4088","4646","80"
"ref1","3278","3597","81"
"ref5","6481","6543","97"
"ref3","9391","9915","81"
"ref2","9086","9100","91"
"ref4","8109","8195","90"
"ref2","6273","6291","94"
"ref5","7221","7267","96"
"ref3","9073","9267","98"
"ref5","8476","8573","90"
"ref5","5176","5292","97"
"ref4","5417","5452","89"
"ref2","8122","8136","92"
"ref3","2291","2415","89"
"ref3","2063","2633","89"
"ref4","277","367","97"
"ref2","2007","2010","91"
"ref1","8592","8705","91"
"ref3","3668","3742","82"
"ref1","6483","6541","93"
"ref2","1659","1712","88"
"ref4","8372","8796","82"
"ref1","2701","2778","98"
"ref5","6110","6305","80"
"ref3","2782","2906","89"
"ref3","1791","2224","87"
"ref4","4572","4596","82"
"ref4","9268","9329","83"
"ref3","4646","4688","85"
"ref5","3835","4169","95"
"ref3","6411","6600","87"
"ref3","2062","2217","80"
"ref3","7928","8038","80"
"ref4","2211","2261","95"
"ref4","3738","3970","82"
"ref5","6182","6285","89"
"ref4","771","1045","89"
"ref4","9697","9735","88"
"ref2","6941","7056","99"
"ref2","114","290","85"
"ref4","8661","8695","100"
"ref1","1752","1963","86"
"ref4","1624","1759","85"
"ref3","4483","4492","97"
"ref4","3197","3235","87"
"ref1","1792","1856","91"
"ref1","6380","6455","98"
"ref1","7682","7751","85"
"ref4","9725","9887","92"
"ref4","3525","3669","95"
"ref1","1408","1422","93"
"ref4","7038","7074","81"
"ref2","312","447","92"
"ref1","1855","1996","99"
"ref1","3735","3943","83"
"ref4","7320","7635","95"
"ref5","7389","7518","82"
"ref3","6453","6469","93"
"ref3","5715","6077","93"
"ref1","4216","4259","98"
"ref4","7595","7666","98"
"ref3","3691","3751","85"
"ref5","6814","6858","84"
"ref1","929","1239","91"
"ref4","9045","9177","84"
"ref5","5070","5504","84"
"ref1","8153","8235","86"
"ref1","7700","7736","87"
"ref2","2702","2773","86"
"ref4","9883","9923","87"
"ref1","1615","1710","87"
"ref4","8297","8426","98"
"ref5","7533","7615","88"
"ref2","5256","5369","82"
"ref4","2192","2521","88"
"ref2","5459","5759","90"
"ref1","1132","1225","87"
"ref2","5933","6014","99"
"ref5","8576","8812","98"
"ref2","5504","5569","87"
"ref3","4265","4304","91"
"ref3","4424","4592","92"
"ref2","1380","1549","100"
"ref4","7412","7809","91"
"ref3","8758","9224","86"
"ref1","9379","9409","97"
"ref1","1621","1693","85"
"ref1","6606","6634","83"
"ref5","4407","4608","95"
"ref3","5854","5999","93"
"ref3","1963","2406","97"
"ref3","141","196","92"
"ref3","9573","9590","82"
"ref4","5945","5998","82"
"ref2","503","584","96"
"ref4","8121","8241","82"
"ref4","1709","1977","82"
"ref2","3701","3743","83"
"ref4","8033","8061","85"
"ref1","721","942","81"
"ref3","5536","5846","88"
"ref3","4120","4185","81"
"ref4","2727","2928","98"
"ref4","1459","1594","92"
"ref3","565","1396","82"
"ref4","9111","9379","91"
"ref3","3253","3610","95"
"ref4","4132","4279","91"
"ref1","4963","5005","81"
"ref4","5306","5386","97"
"ref4","9754","9764","89"
"ref5","588","659","97"
"ref1","7030","7152","100"
"ref4","1320","1341","94"
"ref5","8203","8221","98"
"ref3","8672","8702","91"
"ref2","1269","1407","87"
"ref1","7237","7449","89"
"ref3","3086","3295","97"
"ref1","5293","5468","89"
"ref3","7440","7566","91"
"ref4","2803","2934","80"
"ref4","2482","2513","94"
"ref2","536","701","80"
"ref4","7596","7838","96"
"ref3","1000","1111","86"
"ref1","744","766","85"
"ref3","8002","8194","88"
"ref3","3351","3380","91"
"ref3","5314","5439","99"
"ref5","7862","8092","86"
"ref2","9813","9924","93"
"ref2","5226","5249","86"
"ref1","8799","8835","80"
"ref1","7446","7631","88"
"ref3","7893","7938","93"
"ref1","9256","9384","89"
"ref2","6654","6773","94"
"ref2","4132","4284","92"
"ref3","8170","8277","97"
"ref2","9290","9481","95"
"ref5","5609","5728","87"
"ref3","9604","9657","80"
"ref5","8967","9077","88"
"ref1","9318","9461","87"
"ref4","7237","7344","93"
"ref5","3973","4072","92"
"ref3","3673","3732","89"
"ref1","5328","5485","99"
"ref2","3083","3121","91"
"ref1","9249","9270","83"
"ref3","5901","5989","96"
"ref3","2118","2175","98"
"ref4","25","223","80"
"ref3","7375","7662","95"
"ref2","3391","3404","85"
"ref1","7146","7714","87"
"ref5","4432","4481","96"
"ref5","5684","6107","89"
"ref1","119","233","82"
"ref3","8504","8645","88"
"ref2","5005","5516","92"
"ref4","5062","5110","98"
"ref2","7141","7163","80"
"ref1","2699","2919","88"
"ref3","2004","2034","81"
"ref5","9388","9434","97"
"ref2","9326","9374","94"
"ref2","8270","8332","88"
"ref4","6378","6483","82"
"ref2","6452","7060","86"
"ref2","1539","1612","82"
"ref1","2994","3071","94"
"ref1","2273","2355","96"
"ref4","4285","4686","91"
"ref2","9960","9992","81"
"ref5","4144","4177","96"
"ref1","3279","3328","93"
"ref2","3689","3979","88"
"ref4","6125","6192","83"
"ref5","2953","3433","85"
"ref4","753","1414","92"
"ref2","5649","5665","92"
"ref2","5590","5657","87"
"ref4","5762","5814","93"
"ref5","1744","2627","96"
"ref5","6328","6416","81"
"ref4","7575","7717","93"
"ref4","6348","6655","90"
"ref5","5826","5853","95"
"ref5","7151","7199","87"
"ref1","2508","2551","80"
"ref2","1678","1736","96"
"ref3","1041","1265","86"
"ref2","7475","7534","86"
"ref4","9374","9607","97"
"ref4","8781","8958","96"
"ref5","39","55","97"
"ref1","5147","5239","98"
"ref1","2494","3151","86"
"ref2","5007","5035","83"
"ref3","6866","6952","81"
"ref4","1280","1586","85"
"ref3","8156","8737","92"
"ref1","8516","8544","86"
"ref3","2899","3029","81"
"ref3","1098","1237","100"
"ref2","2150","2194","89"
"ref3","9364","9380","83"
"ref1","127","712","99"
"ref5","1052","1131","86"
"ref5","8192","8299","82"
"ref2","5205","5386","94"
"ref4","7211","7286","85"
"ref3","4130","4712","87"
"ref5","1537","1588","86"
"ref4","7476","7615","86"
"ref5","4717","4861","86"
"ref2","1703","1838","86"
"ref3","7418","7447","88"
"ref4","407","447","86"
"ref3","5709","5808","99"
"ref5","1385","1449","83"
"ref5","522","563","81"
"ref5","1232","1242","99"
"ref3","5199","5291","100"
"ref4","1750","1761","93"
"ref2","6354","6456","88"
"ref4","3283","3323","100"
"ref3","1926","2394","91"
"ref3","2049","2182","85"
"ref1","913","1055","89"
"ref1","4349","4930","93"
"ref2","8711","8924","87"
"ref4","8247","8305","91"
"ref5","7411","7546","93"
"ref5","6887","6951","85"
"ref4","1299","1402","92"
"ref2","8589","9110","92"
"ref3","6735","7018","93"
"ref2","2009","2306","86"
"ref1","6355","6437","83"
"ref4","7711","8021","96"
"ref2","6136","6426","98"
"ref3","550","607","98"
"ref3","8811","8852","96"
"ref5","8814","8960","91"
"ref1","4264","4274","83"
"ref1","5179","5215","85"
"ref2","8885","8997","83"
"ref5","3986","4003","93"
"ref1","6689","6715","95"
"ref4","8384","8394","90"
"ref2","7737","7774","96"
"ref4","1531","1629","93"
"ref5","3886","3911","98"
"ref4","1355","1381","92"
"ref3","5914","6774","97"
"ref1","5183","5440","86"
"ref5","499","560","87"
"ref4","4446","4460","83"
"ref4","1371","1550","86"
"ref2","1353","1380","92"
"ref1","8213","8295","99"
"ref5","5909","5964","84"
"ref5","261","316","89"
"ref2","1849","2057","86"
"ref1","3590","3741","93"
"ref3","9381","9762","99"
"ref3","4393","4460","97"
"ref3","4894","5040","90"
"ref5","2104","2196","94"
"ref2","1064","1329","91"
"ref4","6476","6555","92"
"ref5","314","454","98"
"ref5","610","818","94"
"ref3","2781","3313","80"
"ref5","9172","9184","81"
"ref3","1840","1998","99"
"ref1","5547","5854","96"
"ref1","6295","6411","83"
"ref3","4470","4488","88"
"ref1","584","684","80"
"ref3","6711","6851","99"
"ref3","997","1015","83"
"ref1","2475","2550","96"
"ref3","1952","1977","84"
"ref4","9837","9875","81"
"ref1","5130","5310","82"
"ref2","5049","5122","100"
"ref5","4553","4742","85"
"ref1","518","564","91"
"ref1","1289","1307","82"
"ref3","970","1055","90"
"ref2","9025","9061","92"
"ref2","5109","5227","81"
"ref3","382","486","81"
"ref4","3162","3384","84"
"ref1","9584","9612","90"
"ref3","2278","2651","88"
"ref5","3882","3900","85"
"ref5","3466","3497","89"
"ref4","8428","8601","96"
"ref3","9754","9904","86"
"ref2","7018","7086","84"
"ref3","2081","2116","82"
"ref5","4319","4381","96"
"ref1","7741","7811","86"
"ref3","9771","9810","87"
"ref5","7352","7370","84"
"ref4","7167","7712","96"
"ref1","1339","1860","88"
"ref1","6351","6516","85"
"ref5","178","250","87"
"ref5","1164","1289","94"
"ref2","6564","6899","97"
"ref4","1227","1277","84"
"ref4","801","838","86"
"ref2","4845","5050","96"
"ref5","5100","5207","89"
"ref1","1328","1732","96"
"ref3","6928","7006","90"
"ref1","3548","3714","100"
"ref4","3447","3641","100"
"ref3","3198","3227","100"
"ref1","5974","6057","88"
"ref3","8512","8595","82"
"ref1","813","946","82"
"ref2","7730","7806","84"
"ref4","7570","7624","88"
"ref4","3975","4130","81"
"ref4","3971","4655","98"
"ref2","1645","1806","99"
"ref5","1345","1456","90"
"ref4","5433","5474","81"
"ref3","3629","3669","96"
"ref2","5716","5760","99"
"ref3","8951","9081","82"
"ref5","2468","2711","90"
"ref2","1832","1884","91"
"ref1","654","736","88"
"ref4","3478","3639","93"
"ref5","9128","9228","86"
"ref4","9038","9106","83"
"ref4","8040","8545","83"
"ref4","3871","3892","87"
"ref5","1696","1771","89"
"ref2","3335","3513","98"
"ref2","3185","3572","91"
"ref1","9819","9844","80"
"ref2","6184","6285","81"
"ref4","586","1127","97"
"ref2","5090","5142","97"
"ref5","6564","6615","93"
"ref4","3522","3552","92"
"ref1","3140","3266","80"
"ref3","5832","5944","90"
"ref5","1905","2132","85"
"ref5","8060","8120","99"
"ref5","3235","3449","92"
"ref2","4557","4649","97"
"ref1","7172","7288","97"
"ref2","6121","6483","82"
"ref5","3520","3633","89"
"ref2","9112","9132","90"
"ref3","6723","7009","92"
"ref4","9530","9860","88"
"ref3","9461","9672","94"
"ref3","9482","9756","84"
"ref5","4190","4479","90"
"ref4","8612","8698","96"
"ref3","9558","9657","98"
"ref2","5437","5703","90"
"ref1","2729","2754","89"
"ref4","7730","8285","94"
"ref2","4858","5775","84"
"ref3","6648","6695","93"
"ref5","3086","3471","93"
"ref4","9194","9709","93"
"ref1","459","562","82"
"ref1","1484","1492","88"
"ref3","5624","5752","81"
"ref4","6798","6920","80"
"ref2","306","569","95"
"ref3","4588","4630","83"
"ref3","8512","8916","90"
"ref5","8422","8512","87"
"ref1","5637","5768","83"
"ref3","3376","3542","94"
"ref3","6235","6502","96"
"ref2","4793","4811","98"
"ref3","3279","3568","85"
"ref3","361","440","83"
"ref1","5886","6384","86"
"ref4","7691","7915","80"
"ref2","3989","4095","93"
"ref4","4973","5972","91"
"ref3","1167","1181","84"
"ref2","2082","2123","83"
"ref4","1749","1841","95"
"ref5","4697","4835","90"
"ref5","4469","4538","100"
"ref3","8147","8442","93"
"ref4","9580","9626","94"
"ref5","5047","5106","84"
"ref2","3882","3916","87"
"ref5","7519","7681","87"
"ref5","6580","6640","99"
"ref3","5542","5746","83"
"ref4","8141","8282","96"
"ref2","7742","7763","80"
"ref3","3100","3246","88"
"ref1","6028","6184","91"
"ref4","8031","8260","89"
"ref1","7110","7184","82"
"ref2","6453","6469","99"
"ref4","8623","8669","92"
"ref3","7955","8242","85"
"ref5","5460","5570","95"
"ref1","9014","9323","90"
"ref3","3854","4321","84"
"ref4","2883","2939","98"
"ref5","8309","8614","97"
"ref3","3272","3317","95"
"ref3","3021","3203","97"
"ref3","6640","6705","85"
"ref5","1443","1493","96"
"ref5","4605","4796","84"
"ref3","7772","7920","82"
"ref2","8662","8819","96"
"ref1","5713","5851","98"
"ref2","9404","9506","88"
"ref5","6064","6210","95"
"ref3","1601","1637","85"
"ref1","3069","3266","93"
"ref4","6846","6934","90"
"ref3","1524","1818","88"
"ref3","3750","3948","94"
"ref5","7638","8145","86"
"ref5","2293","2427","89"
"ref1","4193","4235","80"
"ref3","6702","6777","81"
"ref2","7599","7691","87"
"ref4","1147","1735","80"
"ref3","9934","9965","83"
"ref2","4500","4545","94"
"ref4","1118","1168","92"
"ref1","3128","3158","85"
"ref5","4916","4967","95"
"ref5","2209","2234","80"
"ref5","1160","1189","89"
"ref3","3775","3854","86"
"ref1","4379","4572","87"
"ref5","7447","7489","91"
"ref3","5450","5603","82"
"ref3","5984","6184","97"
"ref3","7089","7136","82"
"ref3","8079","8317","88"
"ref1","2710","2818","93"
"ref4","6677","6727","86"
"ref5","8449","8518","83"
"ref5","8733","8788","99"
"ref5","7984","8028","92"
"ref3","2641","2760","95"
"ref2","70","296","83"
"ref1","5588","5734","100"
"ref3","1564","1580","92"
"ref5","1058","1612","81"
"ref2","9297","9412","80"
"ref1","6911","7005","93"
"ref1","4791","5110","93"
"ref1","4798","4909","91"
"ref5","5558","5912","81"
"ref1","9912","9944","94"
"ref5","4571","4685","99"
"ref4","1164","1274","99"
"ref5","4159","4716","84"
"ref1","1326","1500","93"
"ref4","2662","2685","89"
"ref1","6775","6833","90"
"ref5","138","170","97"
"ref2","8936","8987","93"
"ref4","7227","7594","96"
"ref1","6673","6706","89"
"ref5","1903","1930","86"
"ref1","3895","3917","87"
"ref4","4103","4235","83"
"ref1","5314","5359","97"
"ref5","4058","4081","99"
"ref5","7667","7700","82"
"ref4","9701","9789","85"
"ref5","6515","6565","94"
"ref2","2122","2202","91"
"ref2","8428","8731","80"
"ref1","9120","9369","92"
"ref3","2128","2459","80"
"ref4","940","1186","81"
"ref4","277","326","81"
"ref4","3570","3708","97"
"ref2","8025","8039","99"
"ref3","6008","6201","85"
"ref2","6632","6688","87"
"ref2","986","1194","80"
"ref3","2132","2556","95"
"ref5","2673","2785","81"
"ref5","4288","4331","89"
"ref5","8968","9148","84"
"ref2","9330","9349","88"
"ref2","740","848","80"
"ref2","5459","5594","82"
"ref4","2719","2810","96"
"ref1","5505","5781","96"
"ref4","8558","8741","85"
"ref2","3287","3417","85"
"ref1","4501","4646","96"
"ref2","4739","4780","100"
"ref1","7392","7507","87"
"ref1","8205","8377","88"
